Size,TimeMicros,ArrayType,Threshold
40000,32383,1,0
40100,31118,1,0
40200,26423,1,0
40300,26943,1,0
40400,25242,1,0
40500,26921,1,0
40600,24360,1,0
40700,24985,1,0
40800,24798,1,0
40900,24830,1,0
41000,24994,1,0
41100,24656,1,0
41200,24244,1,0
41300,24405,1,0
41400,26112,1,0
41500,24912,1,0
41600,26982,1,0
41700,25321,1,0
41800,25718,1,0
41900,25207,1,0
42000,25847,1,0
42100,25635,1,0
42200,26774,1,0
42300,25172,1,0
42400,24998,1,0
42500,25822,1,0
42600,25588,1,0
42700,26219,1,0
42800,26846,1,0
42900,27175,1,0
43000,26374,1,0
43100,26260,1,0
43200,26410,1,0
43300,28321,1,0
43400,27983,1,0
43500,26322,1,0
43600,26130,1,0
43700,26004,1,0
43800,26792,1,0
43900,26441,1,0
44000,26222,1,0
44100,26643,1,0
44200,28119,1,0
44300,28281,1,0
44400,26974,1,0
44500,27238,1,0
44600,26011,1,0
44700,27426,1,0
44800,27693,1,0
44900,27750,1,0
45000,25955,1,0
45100,26762,1,0
45200,26724,1,0
45300,27237,1,0
45400,28657,1,0
45500,28916,1,0
45600,29564,1,0
45700,27805,1,0
45800,28640,1,0
45900,28737,1,0
46000,28027,1,0
46100,27624,1,0
46200,28987,1,0
46300,29799,1,0
46400,28890,1,0
46500,29207,1,0
46600,28974,1,0
46700,28227,1,0
46800,28725,1,0
46900,29867,1,0
47000,29813,1,0
47100,29081,1,0
47200,28687,1,0
47300,29306,1,0
47400,31382,1,0
47500,28659,1,0
47600,29124,1,0
47700,28247,1,0
47800,28570,1,0
47900,29372,1,0
48000,29272,1,0
48100,28426,1,0
48200,28738,1,0
48300,28636,1,0
48400,28639,1,0
48500,29004,1,0
48600,30617,1,0
48700,28603,1,0
48800,29463,1,0
48900,29686,1,0
49000,29246,1,0
49100,29643,1,0
49200,29122,1,0
49300,29260,1,0
49400,30032,1,0
49500,29291,1,0
49600,29719,1,0
49700,29694,1,0
49800,29550,1,0
49900,30197,1,0
50000,30181,1,0
50100,30194,1,0
50200,30155,1,0
50300,31176,1,0
50400,30308,1,0
50500,31178,1,0
50600,31935,1,0
50700,31262,1,0
50800,31828,1,0
50900,32236,1,0
51000,32417,1,0
51100,32014,1,0
51200,32058,1,0
51300,32875,1,0
51400,32391,1,0
51500,32801,1,0
51600,32866,1,0
51700,34261,1,0
51800,32035,1,0
51900,33102,1,0
52000,32478,1,0
52100,32782,1,0
52200,32816,1,0
52300,32556,1,0
52400,34614,1,0
52500,33787,1,0
52600,35166,1,0
52700,34248,1,0
52800,32752,1,0
52900,33887,1,0
53000,33392,1,0
53100,32901,1,0
53200,32848,1,0
53300,33646,1,0
53400,32832,1,0
53500,33280,1,0
53600,33240,1,0
53700,33011,1,0
53800,33446,1,0
53900,34065,1,0
54000,33311,1,0
54100,33844,1,0
54200,33918,1,0
54300,33436,1,0
54400,33854,1,0
54500,33678,1,0
54600,34317,1,0
54700,34977,1,0
54800,34068,1,0
54900,34156,1,0
55000,34679,1,0
55100,35045,1,0
55200,34848,1,0
55300,34449,1,0
55400,34535,1,0
55500,35061,1,0
55600,34823,1,0
55700,34428,1,0
55800,34326,1,0
55900,37816,1,0
56000,35478,1,0
56100,35247,1,0
56200,35470,1,0
56300,39612,1,0
56400,35531,1,0
56500,35219,1,0
56600,36537,1,0
56700,35788,1,0
56800,35588,1,0
56900,35638,1,0
57000,36069,1,0
57100,35297,1,0
57200,35422,1,0
57300,35474,1,0
57400,36482,1,0
57500,35857,1,0
57600,35907,1,0
57700,35623,1,0
57800,36978,1,0
57900,37934,1,0
58000,35796,1,0
58100,36203,1,0
58200,35892,1,0
58300,36681,1,0
58400,36834,1,0
58500,37337,1,0
58600,37154,1,0
58700,36563,1,0
58800,36815,1,0
58900,36962,1,0
59000,37701,1,0
59100,38750,1,0
59200,37269,1,0
59300,36998,1,0
59400,36616,1,0
59500,37016,1,0
59600,37188,1,0
59700,37586,1,0
59800,37542,1,0
59900,37949,1,0
60000,40221,1,0
60100,43785,1,0
60200,51512,1,0
60300,45565,1,0
60400,38227,1,0
60500,38322,1,0
60600,39230,1,0
60700,37399,1,0
60800,39182,1,0
60900,37411,1,0
61000,37935,1,0
61100,38306,1,0
61200,38199,1,0
61300,38501,1,0
61400,38568,1,0
61500,38218,1,0
61600,39234,1,0
61700,39443,1,0
61800,37978,1,0
61900,39099,1,0
62000,38342,1,0
62100,38918,1,0
62200,42564,1,0
62300,38808,1,0
62400,38530,1,0
62500,38389,1,0
62600,39045,1,0
62700,39150,1,0
62800,38435,1,0
62900,41362,1,0
63000,40422,1,0
63100,38901,1,0
63200,39278,1,0
63300,40071,1,0
63400,39469,1,0
63500,39852,1,0
63600,41917,1,0
63700,38179,1,0
63800,39270,1,0
63900,40139,1,0
64000,38404,1,0
64100,38854,1,0
64200,39558,1,0
64300,38682,1,0
64400,38422,1,0
64500,38455,1,0
64600,43925,1,0
64700,39724,1,0
64800,39090,1,0
64900,39199,1,0
65000,39907,1,0
65100,39192,1,0
65200,41725,1,0
65300,41007,1,0
65400,40866,1,0
65500,41094,1,0
65600,41813,1,0
65700,42211,1,0
65800,41134,1,0
65900,41595,1,0
66000,40419,1,0
66100,42044,1,0
66200,42517,1,0
66300,42706,1,0
66400,41712,1,0
66500,42427,1,0
66600,40842,1,0
66700,40779,1,0
66800,41987,1,0
66900,40083,1,0
67000,40955,1,0
67100,42982,1,0
67200,42979,1,0
67300,42474,1,0
67400,42512,1,0
67500,43152,1,0
67600,43216,1,0
67700,41685,1,0
67800,43472,1,0
67900,43366,1,0
68000,45260,1,0
68100,42902,1,0
68200,43408,1,0
68300,43159,1,0
68400,44215,1,0
68500,43016,1,0
68600,43489,1,0
68700,43537,1,0
68800,43106,1,0
68900,42766,1,0
69000,44041,1,0
69100,52098,1,0
69200,46413,1,0
69300,45067,1,0
69400,45652,1,0
69500,50810,1,0
69600,51428,1,0
69700,45015,1,0
69800,44479,1,0
69900,44531,1,0
70000,44855,1,0
70100,48487,1,0
70200,44892,1,0
70300,45261,1,0
70400,45497,1,0
70500,44880,1,0
70600,44862,1,0
70700,44465,1,0
70800,45547,1,0
70900,45887,1,0
71000,44625,1,0
71100,44724,1,0
71200,50704,1,0
71300,44074,1,0
71400,44700,1,0
71500,45132,1,0
71600,44298,1,0
71700,43668,1,0
71800,44033,1,0
71900,44380,1,0
72000,44636,1,0
72100,44315,1,0
72200,44258,1,0
72300,45589,1,0
72400,44153,1,0
72500,44023,1,0
72600,46690,1,0
72700,45073,1,0
72800,46407,1,0
72900,47451,1,0
73000,46244,1,0
73100,46689,1,0
73200,46091,1,0
73300,45631,1,0
73400,46907,1,0
73500,46189,1,0
73600,46461,1,0
73700,46922,1,0
73800,46681,1,0
73900,46680,1,0
74000,47287,1,0
74100,46623,1,0
74200,49236,1,0
74300,47177,1,0
74400,48471,1,0
74500,48840,1,0
74600,46742,1,0
74700,48252,1,0
74800,47939,1,0
74900,47118,1,0
75000,46181,1,0
75100,46879,1,0
75200,47595,1,0
75300,47398,1,0
75400,48173,1,0
75500,51483,1,0
75600,47210,1,0
75700,47272,1,0
75800,51279,1,0
75900,47711,1,0
76000,47803,1,0
76100,48395,1,0
76200,48293,1,0
76300,56142,1,0
76400,63960,1,0
76500,62673,1,0
76600,56904,1,0
76700,53115,1,0
76800,52599,1,0
76900,48773,1,0
77000,51656,1,0
77100,48965,1,0
77200,47387,1,0
77300,48873,1,0
77400,49250,1,0
77500,49289,1,0
77600,49807,1,0
77700,48385,1,0
77800,49187,1,0
77900,48798,1,0
78000,48386,1,0
78100,48762,1,0
78200,49123,1,0
78300,49973,1,0
78400,49993,1,0
78500,50033,1,0
78600,50062,1,0
78700,50538,1,0
78800,48107,1,0
78900,47916,1,0
79000,47480,1,0
79100,47262,1,0
79200,50376,1,0
79300,50683,1,0
79400,48892,1,0
79500,49402,1,0
79600,49947,1,0
79700,53218,1,0
79800,55640,1,0
79900,49332,1,0
80000,50281,1,0
80100,50351,1,0
80200,48736,1,0
80300,49559,1,0
80400,49884,1,0
80500,50109,1,0
80600,50012,1,0
80700,50104,1,0
80800,52220,1,0
80900,50716,1,0
81000,49811,1,0
81100,49999,1,0
81200,49740,1,0
81300,50208,1,0
81400,50030,1,0
81500,50721,1,0
81600,50535,1,0
81700,51561,1,0
81800,50254,1,0
81900,50259,1,0
82000,50773,1,0
82100,51611,1,0
82200,50630,1,0
82300,51188,1,0
82400,50789,1,0
82500,52689,1,0
82600,50722,1,0
82700,51085,1,0
82800,51406,1,0
82900,51495,1,0
83000,51296,1,0
83100,51500,1,0
83200,51332,1,0
83300,51665,1,0
83400,51527,1,0
83500,51889,1,0
83600,52454,1,0
83700,52191,1,0
83800,51639,1,0
83900,51974,1,0
84000,51733,1,0
84100,51401,1,0
84200,52797,1,0
84300,51947,1,0
84400,51988,1,0
84500,51927,1,0
84600,52174,1,0
84700,51923,1,0
84800,52157,1,0
84900,54687,1,0
85000,52251,1,0
85100,52430,1,0
85200,52394,1,0
85300,52381,1,0
85400,53045,1,0
85500,53047,1,0
85600,52303,1,0
85700,52823,1,0
85800,52796,1,0
85900,52866,1,0
86000,52288,1,0
86100,53237,1,0
86200,52571,1,0
86300,52761,1,0
86400,54884,1,0
86500,54603,1,0
86600,53555,1,0
86700,57504,1,0
86800,54371,1,0
86900,55035,1,0
87000,55572,1,0
87100,61231,1,0
87200,54171,1,0
87300,54697,1,0
87400,54252,1,0
87500,54604,1,0
87600,54330,1,0
87700,54040,1,0
87800,52655,1,0
87900,52664,1,0
88000,56124,1,0
88100,54129,1,0
88200,52472,1,0
88300,56705,1,0
88400,56875,1,0
88500,57189,1,0
88600,53027,1,0
88700,53398,1,0
88800,53318,1,0
88900,52966,1,0
89000,54643,1,0
89100,57941,1,0
89200,56317,1,0
89300,60448,1,0
89400,59385,1,0
89500,56777,1,0
89600,55461,1,0
89700,56238,1,0
89800,59018,1,0
89900,57400,1,0
90000,56923,1,0
90100,58318,1,0
90200,58412,1,0
90300,55394,1,0
90400,55162,1,0
90500,60135,1,0
90600,59473,1,0
90700,59713,1,0
90800,57426,1,0
90900,56627,1,0
91000,58708,1,0
91100,60082,1,0
91200,56414,1,0
91300,59778,1,0
91400,57929,1,0
91500,56980,1,0
91600,58005,1,0
91700,58114,1,0
91800,56859,1,0
91900,57026,1,0
92000,57328,1,0
92100,57260,1,0
92200,58368,1,0
92300,58737,1,0
92400,57756,1,0
92500,57628,1,0
92600,58535,1,0
92700,58409,1,0
92800,57296,1,0
92900,58070,1,0
93000,58260,1,0
93100,60307,1,0
93200,58174,1,0
93300,58174,1,0
93400,58446,1,0
93500,58521,1,0
93600,58259,1,0
93700,58273,1,0
93800,58488,1,0
93900,58898,1,0
94000,59400,1,0
94100,59015,1,0
94200,59284,1,0
94300,59176,1,0
94400,58432,1,0
94500,59896,1,0
94600,60276,1,0
94700,58800,1,0
94800,58994,1,0
94900,59429,1,0
95000,59467,1,0
95100,58701,1,0
95200,58211,1,0
95300,58840,1,0
95400,58689,1,0
95500,60134,1,0
95600,57360,1,0
95700,59351,1,0
95800,58093,1,0
95900,58407,1,0
96000,59657,1,0
96100,60214,1,0
96200,61233,1,0
96300,59512,1,0
96400,60514,1,0
96500,61542,1,0
96600,58692,1,0
96700,60022,1,0
96800,60325,1,0
96900,60925,1,0
97000,60367,1,0
97100,60466,1,0
97200,61856,1,0
97300,59026,1,0
97400,62420,1,0
97500,59368,1,0
97600,59571,1,0
97700,60505,1,0
97800,61134,1,0
97900,60957,1,0
98000,59778,1,0
98100,59897,1,0
98200,60696,1,0
98300,59697,1,0
98400,61583,1,0
98500,59631,1,0
98600,60781,1,0
98700,61913,1,0
98800,60720,1,0
98900,60932,1,0
99000,60170,1,0
99100,60831,1,0
99200,61689,1,0
99300,62258,1,0
99400,62380,1,0
99500,62810,1,0
99600,63149,1,0
99700,61761,1,0
99800,61432,1,0
99900,61762,1,0
500,247,2,0
600,287,2,0
700,330,2,0
800,393,2,0
900,458,2,0
1000,499,2,0
1100,531,2,0
1200,593,2,0
1300,631,2,0
1400,694,2,0
1500,727,2,0
1600,795,2,0
1700,843,2,0
1800,888,2,0
1900,971,2,0
2000,986,2,0
2100,1068,2,0
2200,1099,2,0
2300,1196,2,0
2400,1238,2,0
2500,1521,2,0
2600,1329,2,0
2700,1366,2,0
2800,1469,2,0
2900,1476,2,0
3000,1496,2,0
3100,1563,2,0
3200,1602,2,0
3300,1671,2,0
3400,1983,2,0
3500,1839,2,0
3600,1890,2,0
3700,1887,2,0
3800,1957,2,0
3900,2003,2,0
4000,2023,2,0
4100,2152,2,0
4200,2205,2,0
4300,2245,2,0
4400,2310,2,0
4500,2331,2,0
4600,2364,2,0
4700,2411,2,0
4800,2563,2,0
4900,2867,2,0
5000,2639,2,0
5100,2691,2,0
5200,2779,2,0
5300,2824,2,0
5400,3025,2,0
5500,3239,2,0
5600,3008,2,0
5700,3061,2,0
5800,3492,2,0
5900,3146,2,0
6000,3195,2,0
6100,3257,2,0
6200,3223,2,0
6300,3396,2,0
6400,3358,2,0
6500,3463,2,0
6600,3462,2,0
6700,3833,2,0
6800,3685,2,0
6900,3924,2,0
7000,3718,2,0
7100,3827,2,0
7200,3926,2,0
7300,4054,2,0
7400,4133,2,0
7500,4063,2,0
7600,4145,2,0
7700,4415,2,0
7800,4288,2,0
7900,4327,2,0
8000,4412,2,0
8100,4764,2,0
8200,4561,2,0
8300,4598,2,0
8400,4679,2,0
8500,4759,2,0
8600,4684,2,0
8700,4868,2,0
8800,4837,2,0
8900,4909,2,0
9000,5147,2,0
9100,5073,2,0
9200,4992,2,0
9300,5415,2,0
9400,5114,2,0
9500,5166,2,0
9600,5558,2,0
9700,5339,2,0
9800,5670,2,0
9900,5367,2,0
10000,5472,2,0
10100,5575,2,0
10200,5978,2,0
10300,5680,2,0
10400,5787,2,0
10500,5901,2,0
10600,5827,2,0
10700,5841,2,0
10800,6010,2,0
10900,6005,2,0
11000,6344,2,0
11100,5920,2,0
11200,6066,2,0
11300,6517,2,0
11400,6304,2,0
11500,6691,2,0
11600,6236,2,0
11700,6588,2,0
11800,6632,2,0
11900,6483,2,0
12000,6560,2,0
12100,6544,2,0
12200,6959,2,0
12300,6655,2,0
12400,6702,2,0
12500,6661,2,0
12600,6736,2,0
12700,6742,2,0
12800,6839,2,0
12900,6928,2,0
13000,6927,2,0
13100,7424,2,0
13200,7171,2,0
13300,7689,2,0
13400,7805,2,0
13500,7474,2,0
13600,7653,2,0
13700,7568,2,0
13800,8244,2,0
13900,7622,2,0
14000,7906,2,0
14100,7956,2,0
14200,8083,2,0
14300,8092,2,0
14400,7923,2,0
14500,8085,2,0
14600,8422,2,0
14700,8453,2,0
14800,8188,2,0
14900,8291,2,0
15000,8189,2,0
15100,8794,2,0
15200,8524,2,0
15300,9002,2,0
15400,8751,2,0
15500,8953,2,0
15600,9173,2,0
15700,8918,2,0
15800,9158,2,0
15900,9210,2,0
16000,9113,2,0
16100,9264,2,0
16200,8988,2,0
16300,9251,2,0
16400,9208,2,0
16500,9280,2,0
16600,9211,2,0
16700,9536,2,0
16800,9773,2,0
16900,9406,2,0
17000,9600,2,0
17100,9661,2,0
17200,9546,2,0
17300,9972,2,0
17400,9904,2,0
17500,10254,2,0
17600,10031,2,0
17700,10400,2,0
17800,10404,2,0
17900,10017,2,0
18000,10400,2,0
18100,10374,2,0
18200,10348,2,0
18300,10634,2,0
18400,10578,2,0
18500,10777,2,0
18600,11128,2,0
18700,11011,2,0
18800,11496,2,0
18900,11310,2,0
19000,11043,2,0
19100,10964,2,0
19200,11117,2,0
19300,11342,2,0
19400,11140,2,0
19500,11145,2,0
19600,11842,2,0
19700,11215,2,0
19800,11212,2,0
19900,11513,2,0
20000,11292,2,0
20100,11790,2,0
20200,11728,2,0
20300,11635,2,0
20400,11581,2,0
20500,11627,2,0
20600,12258,2,0
20700,12119,2,0
20800,12345,2,0
20900,11824,2,0
21000,11977,2,0
21100,12301,2,0
21200,12135,2,0
21300,12563,2,0
21400,12316,2,0
21500,12727,2,0
21600,12417,2,0
21700,12458,2,0
21800,15714,2,0
21900,15818,2,0
22000,13918,2,0
22100,12676,2,0
22200,13336,2,0
22300,12969,2,0
22400,13123,2,0
22500,13053,2,0
22600,13089,2,0
22700,13122,2,0
22800,13690,2,0
22900,13073,2,0
23000,13305,2,0
23100,13622,2,0
23200,13336,2,0
23300,14076,2,0
23400,14147,2,0
23500,14126,2,0
23600,13309,2,0
23700,13381,2,0
23800,13459,2,0
23900,13781,2,0
24000,13372,2,0
24100,13705,2,0
24200,13956,2,0
24300,14227,2,0
24400,14247,2,0
24500,14701,2,0
24600,14509,2,0
24700,14554,2,0
24800,14437,2,0
24900,15453,2,0
25000,14608,2,0
25100,14690,2,0
25200,14454,2,0
25300,14657,2,0
25400,14855,2,0
25500,15155,2,0
25600,14497,2,0
25700,15585,2,0
25800,15181,2,0
25900,15199,2,0
26000,15279,2,0
26100,15728,2,0
26200,15278,2,0
26300,16740,2,0
26400,15286,2,0
26500,15474,2,0
26600,15437,2,0
26700,15767,2,0
26800,15988,2,0
26900,15754,2,0
27000,16004,2,0
27100,15623,2,0
27200,16040,2,0
27300,15867,2,0
27400,16619,2,0
27500,16236,2,0
27600,15848,2,0
27700,16115,2,0
27800,16288,2,0
27900,16353,2,0
28000,16557,2,0
28100,16770,2,0
28200,16675,2,0
28300,16622,2,0
28400,16753,2,0
28500,17106,2,0
28600,17128,2,0
28700,18595,2,0
28800,16859,2,0
28900,17162,2,0
29000,17365,2,0
29100,16945,2,0
29200,16955,2,0
29300,17762,2,0
29400,17581,2,0
29500,17252,2,0
29600,17696,2,0
29700,17201,2,0
29800,19258,2,0
29900,17727,2,0
30000,17744,2,0
30100,17429,2,0
30200,17457,2,0
30300,17252,2,0
30400,17951,2,0
30500,17305,2,0
30600,17830,2,0
30700,18672,2,0
30800,18180,2,0
30900,17985,2,0
31000,18851,2,0
31100,18327,2,0
31200,18725,2,0
31300,18450,2,0
31400,18800,2,0
31500,18843,2,0
31600,18879,2,0
31700,18678,2,0
31800,18598,2,0
31900,19093,2,0
32000,18802,2,0
32100,20374,2,0
32200,19146,2,0
32300,19701,2,0
32400,19263,2,0
32500,19358,2,0
32600,19469,2,0
32700,20270,2,0
32800,19115,2,0
32900,20043,2,0
33000,21167,2,0
33100,19449,2,0
33200,19811,2,0
33300,19903,2,0
33400,20345,2,0
33500,20004,2,0
33600,20402,2,0
33700,20243,2,0
33800,19933,2,0
33900,19764,2,0
34000,20470,2,0
34100,20506,2,0
34200,21528,2,0
34300,21646,2,0
34400,20579,2,0
34500,20759,2,0
34600,20307,2,0
34700,20799,2,0
34800,19989,2,0
34900,20495,2,0
35000,21510,2,0
35100,20213,2,0
35200,20343,2,0
35300,20972,2,0
35400,20414,2,0
35500,20605,2,0
35600,21216,2,0
35700,21204,2,0
35800,21575,2,0
35900,21287,2,0
36000,21583,2,0
36100,21502,2,0
36200,22054,2,0
36300,21342,2,0
36400,21330,2,0
36500,21505,2,0
36600,22081,2,0
36700,21267,2,0
36800,21709,2,0
36900,21925,2,0
37000,22150,2,0
37100,21658,2,0
37200,29854,2,0
37300,24835,2,0
37400,22233,2,0
37500,22466,2,0
37600,21795,2,0
37700,24113,2,0
37800,23448,2,0
37900,22126,2,0
38000,22043,2,0
38100,22173,2,0
38200,22088,2,0
38300,22548,2,0
38400,23685,2,0
38500,22622,2,0
38600,22873,2,0
38700,23189,2,0
38800,22744,2,0
38900,23276,2,0
39000,22800,2,0
39100,23436,2,0
39200,22677,2,0
39300,23511,2,0
39400,23259,2,0
39500,23165,2,0
39600,23432,2,0
39700,23302,2,0
39800,23499,2,0
39900,24392,2,0
40000,23666,2,0
40100,23399,2,0
40200,23795,2,0
40300,23923,2,0
40400,24070,2,0
40500,23426,2,0
40600,24082,2,0
40700,24321,2,0
40800,23784,2,0
40900,24148,2,0
41000,23543,2,0
41100,23683,2,0
41200,24530,2,0
41300,25662,2,0
41400,23874,2,0
41500,24019,2,0
41600,24056,2,0
41700,24067,2,0
41800,23887,2,0
41900,24212,2,0
42000,24548,2,0
42100,24515,2,0
42200,23878,2,0
42300,24478,2,0
42400,24338,2,0
42500,24678,2,0
42600,24756,2,0
42700,27551,2,0
42800,24674,2,0
42900,24504,2,0
43000,24510,2,0
43100,24973,2,0
43200,25072,2,0
43300,25214,2,0
43400,25231,2,0
43500,26070,2,0
43600,26375,2,0
43700,26171,2,0
43800,25774,2,0
43900,26174,2,0
44000,26102,2,0
44100,27565,2,0
44200,26432,2,0
44300,26185,2,0
44400,27488,2,0
44500,26026,2,0
44600,26390,2,0
44700,26303,2,0
44800,26219,2,0
44900,27105,2,0
45000,26834,2,0
45100,27383,2,0
45200,26802,2,0
45300,26524,2,0
45400,27226,2,0
45500,27144,2,0
45600,27578,2,0
45700,27695,2,0
45800,26830,2,0
45900,27942,2,0
46000,27401,2,0
46100,28796,2,0
46200,27322,2,0
46300,28065,2,0
46400,27803,2,0
46500,27690,2,0
46600,29288,2,0
46700,28254,2,0
46800,27381,2,0
46900,27336,2,0
47000,28472,2,0
47100,28297,2,0
47200,28280,2,0
47300,28016,2,0
47400,28480,2,0
47500,30235,2,0
47600,31256,2,0
47700,31025,2,0
47800,30670,2,0
47900,28993,2,0
48000,29735,2,0
48100,28808,2,0
48200,29732,2,0
48300,29467,2,0
48400,29487,2,0
48500,32417,2,0
48600,28846,2,0
48700,28355,2,0
48800,28461,2,0
48900,29377,2,0
49000,29115,2,0
49100,28925,2,0
49200,29445,2,0
49300,29800,2,0
49400,29492,2,0
49500,29279,2,0
49600,29112,2,0
49700,28955,2,0
49800,28790,2,0
49900,29989,2,0
50000,30583,2,0
50100,28920,2,0
50200,28575,2,0
50300,28820,2,0
50400,30743,2,0
50500,29162,2,0
50600,29768,2,0
50700,29716,2,0
50800,31716,2,0
50900,31654,2,0
51000,30762,2,0
51100,29860,2,0
51200,31969,2,0
51300,31001,2,0
51400,29944,2,0
51500,29715,2,0
51600,29839,2,0
51700,31467,2,0
51800,30502,2,0
51900,30592,2,0
52000,29402,2,0
52100,36504,2,0
52200,40617,2,0
52300,38758,2,0
52400,30333,2,0
52500,35350,2,0
52600,31067,2,0
52700,31992,2,0
52800,32611,2,0
52900,32342,2,0
53000,32064,2,0
53100,32454,2,0
53200,33394,2,0
53300,31599,2,0
53400,31387,2,0
53500,31373,2,0
53600,33713,2,0
53700,30525,2,0
53800,31181,2,0
53900,32829,2,0
54000,31969,2,0
54100,33978,2,0
54200,32506,2,0
54300,33097,2,0
54400,32409,2,0
54500,33434,2,0
54600,32912,2,0
54700,33142,2,0
54800,33132,2,0
54900,32872,2,0
55000,36563,2,0
55100,33481,2,0
55200,33822,2,0
55300,33977,2,0
55400,31831,2,0
55500,33527,2,0
55600,32741,2,0
55700,33675,2,0
55800,33514,2,0
55900,35914,2,0
56000,33049,2,0
56100,33477,2,0
56200,33478,2,0
56300,34346,2,0
56400,34000,2,0
56500,33729,2,0
56600,35521,2,0
56700,34353,2,0
56800,33273,2,0
56900,35313,2,0
57000,34025,2,0
57100,34848,2,0
57200,36673,2,0
57300,35635,2,0
57400,36588,2,0
57500,37947,2,0
57600,35402,2,0
57700,34355,2,0
57800,35307,2,0
57900,35401,2,0
58000,35462,2,0
58100,36349,2,0
58200,36198,2,0
58300,34916,2,0
58400,36887,2,0
58500,36109,2,0
58600,36303,2,0
58700,36424,2,0
58800,36217,2,0
58900,35574,2,0
59000,36712,2,0
59100,36254,2,0
59200,38842,2,0
59300,35520,2,0
59400,36440,2,0
59500,36068,2,0
59600,35899,2,0
59700,35095,2,0
59800,34787,2,0
59900,34491,2,0
60000,35177,2,0
60100,34505,2,0
60200,36191,2,0
60300,37081,2,0
60400,37074,2,0
60500,35855,2,0
60600,36221,2,0
60700,36083,2,0
60800,35736,2,0
60900,35727,2,0
61000,37418,2,0
61100,36226,2,0
61200,38185,2,0
61300,36481,2,0
61400,36533,2,0
61500,36906,2,0
61600,37582,2,0
61700,37708,2,0
61800,37163,2,0
61900,37350,2,0
62000,37153,2,0
62100,38158,2,0
62200,38339,2,0
62300,39522,2,0
62400,38510,2,0
62500,37669,2,0
62600,38020,2,0
62700,39109,2,0
62800,37404,2,0
62900,37863,2,0
63000,39917,2,0
63100,38694,2,0
63200,38626,2,0
63300,38981,2,0
63400,38924,2,0
63500,39150,2,0
63600,39363,2,0
63700,38895,2,0
63800,39337,2,0
63900,39062,2,0
64000,38993,2,0
64100,39154,2,0
64200,38287,2,0
64300,38305,2,0
64400,39752,2,0
64500,39517,2,0
64600,39029,2,0
64700,39175,2,0
64800,39026,2,0
64900,40364,2,0
65000,38205,2,0
65100,38084,2,0
65200,37428,2,0
65300,37919,2,0
65400,38514,2,0
65500,37363,2,0
65600,38998,2,0
65700,38552,2,0
65800,38527,2,0
65900,39346,2,0
66000,39969,2,0
66100,43092,2,0
66200,48309,2,0
66300,56906,2,0
66400,45092,2,0
66500,39842,2,0
66600,39539,2,0
66700,42675,2,0
66800,42233,2,0
66900,41319,2,0
67000,40344,2,0
67100,42051,2,0
67200,41831,2,0
67300,39743,2,0
67400,39859,2,0
67500,42178,2,0
67600,40087,2,0
67700,42159,2,0
67800,41967,2,0
67900,41726,2,0
68000,46012,2,0
68100,44994,2,0
68200,40974,2,0
68300,40903,2,0
68400,41503,2,0
68500,40967,2,0
68600,40718,2,0
68700,40968,2,0
68800,42431,2,0
68900,40762,2,0
69000,41201,2,0
69100,41711,2,0
69200,41395,2,0
69300,42000,2,0
69400,42886,2,0
69500,42138,2,0
69600,42414,2,0
69700,41865,2,0
69800,41244,2,0
69900,51311,2,0
70000,42677,2,0
70100,43460,2,0
70200,42599,2,0
70300,42231,2,0
70400,41985,2,0
70500,42815,2,0
70600,42412,2,0
70700,42019,2,0
70800,42771,2,0
70900,44628,2,0
71000,42728,2,0
71100,42342,2,0
71200,42665,2,0
71300,43661,2,0
71400,43745,2,0
71500,43625,2,0
71600,44040,2,0
71700,44198,2,0
71800,43839,2,0
71900,42738,2,0
72000,43490,2,0
72100,41169,2,0
72200,42146,2,0
72300,43881,2,0
72400,45386,2,0
72500,43809,2,0
72600,44423,2,0
72700,45267,2,0
72800,44369,2,0
72900,46636,2,0
73000,43982,2,0
73100,44190,2,0
73200,45441,2,0
73300,44995,2,0
73400,44607,2,0
73500,43957,2,0
73600,43791,2,0
73700,43810,2,0
73800,46757,2,0
73900,45382,2,0
74000,46041,2,0
74100,45055,2,0
74200,45402,2,0
74300,45456,2,0
74400,45739,2,0
74500,45657,2,0
74600,45145,2,0
74700,45481,2,0
74800,46238,2,0
74900,44178,2,0
75000,45205,2,0
75100,43604,2,0
75200,43826,2,0
75300,46917,2,0
75400,47098,2,0
75500,46254,2,0
75600,45739,2,0
75700,46311,2,0
75800,46449,2,0
75900,47088,2,0
76000,46603,2,0
76100,46780,2,0
76200,46846,2,0
76300,47063,2,0
76400,46667,2,0
76500,47570,2,0
76600,46886,2,0
76700,49294,2,0
76800,50020,2,0
76900,46834,2,0
77000,48394,2,0
77100,46831,2,0
77200,48447,2,0
77300,47899,2,0
77400,47531,2,0
77500,47584,2,0
77600,47951,2,0
77700,48733,2,0
77800,47158,2,0
77900,47483,2,0
78000,48735,2,0
78100,54447,2,0
78200,51553,2,0
78300,49637,2,0
78400,49827,2,0
78500,47263,2,0
78600,48328,2,0
78700,51982,2,0
78800,48954,2,0
78900,47960,2,0
79000,49072,2,0
79100,48251,2,0
79200,48756,2,0
79300,48986,2,0
79400,48373,2,0
79500,48353,2,0
79600,46706,2,0
79700,48674,2,0
79800,49116,2,0
79900,49059,2,0
80000,49546,2,0
80100,49357,2,0
80200,49491,2,0
80300,49897,2,0
80400,48937,2,0
